Deputado;Mes;Tipo;Valor;Nome_Mes;Tipo_Abreviado
LUCAS BOVE;4;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;697.58;Abr;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;4;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;605.8;Abr;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;4;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;775.67;Abr;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUCAS BOVE;5;A - COMBUSTÍVEIS E LUBRIFICANTES;287.1;Mai;COMBUSTIVEIS
LUCAS BOVE;5;A - COMBUSTÍVEIS E LUBRIFICANTES;281.52;Mai;COMBUSTIVEIS
LUCAS BOVE;5;A - COMBUSTÍVEIS E LUBRIFICANTES;171.78;Mai;COMBUSTIVEIS
LUCAS BOVE;5;A - COMBUSTÍVEIS E LUBRIFICANTES;266.77;Mai;COMBUSTIVEIS
LUCAS BOVE;5;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";301.34;Mai;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUCAS BOVE;5;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;2000.0;Mai;MAT. SERV. GRAFICOS
LUCAS BOVE;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;780.0;Mai;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;75.46;Mai;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;24.9;Mai;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;200.0;Mai;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;11.9;Mai;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;5;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;25.9;Mai;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);37.9;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);88.91;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);147.69;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);275.9;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1783.69;Mai;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1669.5;Mai;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1549.51;Mai;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;3134.4;Mai;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;784.65;Mai;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;5;K - LOCAÇÃO DE BENS MÓVEIS;777.96;Mai;LOC. MOVEIS
LUCAS BOVE;5;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Mai;LOC. IMOVEIS
LUCAS BOVE;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;871.97;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;5;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;605.8;Mai;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;6;A - COMBUSTÍVEIS E LUBRIFICANTES;245.14;Jun;COMBUSTIVEIS
LUCAS BOVE;6;A - COMBUSTÍVEIS E LUBRIFICANTES;248.42;Jun;COMBUSTIVEIS
LUCAS BOVE;6;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";122.8;Jun;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUCAS BOVE;6;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;880.0;Jun;MAT. SERV. GRAFICOS
LUCAS BOVE;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;720.0;Jun;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;360.0;Jun;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;6;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;388.8;Jun;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;81.97;Jun;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;35.0;Jun;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;24.89;Jun;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;40.0;Jun;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;11.9;Jun;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;6;G - ASSINATURAS DE PERIÓDICOS, PUBLICAÇÕES, INTERNET E SOFTWARES;25.9;Jun;PUBLIC/INTERNET/SOFTWARE
LUCAS BOVE;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);37.9;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);88.91;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);154.73;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;6;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);151.18;Jun;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUCAS BOVE;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;860.0;Jun;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;6;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;858.02;Jun;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;6;K - LOCAÇÃO DE BENS MÓVEIS;816.0;Jun;LOC. MOVEIS
LUCAS BOVE;6;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Jun;LOC. IMOVEIS
LUCAS BOVE;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;697.58;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;6;M - MANUTENÇÃO DE BENS MÓVEIS, IMÓVEIS, CONDOMÍNIOS E OUTROS;605.8;Jun;MANUT: MOVEIS/IMOVEIS/OUTROS
LUCAS BOVE;7;A - COMBUSTÍVEIS E LUBRIFICANTES;266.08;Jul;COMBUSTIVEIS
LUCAS BOVE;7;A - COMBUSTÍVEIS E LUBRIFICANTES;280.29;Jul;COMBUSTIVEIS
LUCAS BOVE;7;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;754.7;Jul;MAT. ESCRITORIO E OUTROS
LUCAS BOVE;7;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;4374.15;Jul;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;7;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;253.0;Jul;HOSPEDAGEM/ALIMENTACAO
LUCAS BOVE;7;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;1226.02;Jul;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;50.0;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;398.97;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;100.82;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;352.77;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;147.91;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;A - COMBUSTÍVEIS E LUBRIFICANTES;483.09;Jan;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;1;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";68.0;Jan;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUIZ CLAUDIO MARCOLINO;1;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;8240.0;Jan;MAT. SERV. GRAFICOS
LUIZ CLAUDIO MARCOLINO;1;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;348.98;Jan;MAT. ESCRITORIO E OUTROS
LUIZ CLAUDIO MARCOLINO;1;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);3000.0;Jan;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;1;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);4000.0;Jan;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;1;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);311.41;Jan;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUIZ CLAUDIO MARCOLINO;1;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;145.0;Jan;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;1;K - LOCAÇÃO DE BENS MÓVEIS;3652.94;Jan;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;1;K - LOCAÇÃO DE BENS MÓVEIS;1500.0;Jan;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;1;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Jan;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;1;L - LOCAÇÃO DE BENS IMÓVEIS;7000.0;Jan;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;1;O - LOCAÇÃO DE VEÍCULO;5203.22;Jan;LOC. VEICULO
LUIZ CLAUDIO MARCOLINO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Fev;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;177.21;Fev;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;624.98;Fev;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;100.0;Fev;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;194.4;Fev;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;500.0;Fev;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;2;A - COMBUSTÍVEIS E LUBRIFICANTES;86.0;Fev;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;2;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";117.4;Fev;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUIZ CLAUDIO MARCOLINO;2;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;9750.0;Fev;MAT. SERV. GRAFICOS
LUIZ CLAUDIO MARCOLINO;2;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;308.3;Fev;MAT. ESCRITORIO E OUTROS
LUIZ CLAUDIO MARCOLINO;2;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);3000.0;Fev;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;2;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);4000.0;Fev;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;2;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);305.98;Fev;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUIZ CLAUDIO MARCOLINO;2;K - LOCAÇÃO DE BENS MÓVEIS;3652.94;Fev;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;2;K - LOCAÇÃO DE BENS MÓVEIS;1500.0;Fev;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;2;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Fev;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;2;L - LOCAÇÃO DE BENS IMÓVEIS;7000.0;Fev;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;2;O - LOCAÇÃO DE VEÍCULO;5203.22;Fev;LOC. VEICULO
LUIZ CLAUDIO MARCOLINO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;168.76;Mar;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;388.36;Mar;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;42.55;Mar;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;448.21;Mar;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;105.19;Mar;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;129.01;Mar;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;3;A - COMBUSTÍVEIS E LUBRIFICANTES;478.62;Mar;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;3;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;9990.0;Mar;MAT. SERV. GRAFICOS
LUIZ CLAUDIO MARCOLINO;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;65.0;Mar;MAT. ESCRITORIO E OUTROS
LUIZ CLAUDIO MARCOLINO;3;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;32.9;Mar;MAT. ESCRITORIO E OUTROS
LUIZ CLAUDIO MARCOLINO;3;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);3000.0;Mar;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;3;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);4000.0;Mar;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;3;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);311.41;Mar;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUIZ CLAUDIO MARCOLINO;3;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;391.68;Mar;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;3;K - LOCAÇÃO DE BENS MÓVEIS;3652.94;Mar;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;3;K - LOCAÇÃO DE BENS MÓVEIS;1500.0;Mar;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;3;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Mar;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;3;L - LOCAÇÃO DE BENS IMÓVEIS;7000.0;Mar;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;3;O - LOCAÇÃO DE VEÍCULO;5203.22;Mar;LOC. VEICULO
LUIZ CLAUDIO MARCOLINO;3;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;1407.59;Mar;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;125.07;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;103.63;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;661.01;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;83.31;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;618.93;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;154.81;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;210.7;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;505.78;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;A - COMBUSTÍVEIS E LUBRIFICANTES;50.0;Abr;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;4;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";221.3;Abr;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUIZ CLAUDIO MARCOLINO;4;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;9940.0;Abr;MAT. SERV. GRAFICOS
LUIZ CLAUDIO MARCOLINO;4;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;484.24;Abr;MAT. ESCRITORIO E OUTROS
LUIZ CLAUDIO MARCOLINO;4;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);3000.0;Abr;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;4;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);4000.0;Abr;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;4;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);311.41;Abr;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;217.8;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;176.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;280.5;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;170.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;265.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;67.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;92.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;83.99;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;195.8;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;921.16;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;85.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;725.76;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;25.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;198.24;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;200.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;40.0;Abr;HOSPEDAGEM/ALIMENTACAO
LUIZ CLAUDIO MARCOLINO;4;K - LOCAÇÃO DE BENS MÓVEIS;3652.94;Abr;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;4;K - LOCAÇÃO DE BENS MÓVEIS;1500.0;Abr;LOC. MOVEIS
LUIZ CLAUDIO MARCOLINO;4;L - LOCAÇÃO DE BENS IMÓVEIS;3000.0;Abr;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;4;L - LOCAÇÃO DE BENS IMÓVEIS;7314.75;Abr;LOC. IMOVEIS
LUIZ CLAUDIO MARCOLINO;4;O - LOCAÇÃO DE VEÍCULO;5203.22;Abr;LOC. VEICULO
LUIZ CLAUDIO MARCOLINO;4;P - DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR;1448.76;Abr;DIVULGACAO: ATIVIDADE PARLAMENTAR
LUIZ CLAUDIO MARCOLINO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Mai;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Mai;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;200.0;Mai;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;681.02;Mai;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;50.0;Mai;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;79.99;Mai;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;5;A - COMBUSTÍVEIS E LUBRIFICANTES;774.28;Mai;COMBUSTIVEIS
LUIZ CLAUDIO MARCOLINO;5;"C - MATERIAIS E SERVIÇOS DE MANUT E CONSERV DE VEÍCULOS ; PEDÁGIOS";142.0;Mai;MEC/REPARO AUTOMOTIVA E PEDAGIO
LUIZ CLAUDIO MARCOLINO;5;D - MATERIAIS E SERVIÇOS GRÁFICOS, DE CÓPIAS E REPRODUÇÃO DE DOCS;9000.0;Mai;MAT. SERV. GRAFICOS
LUIZ CLAUDIO MARCOLINO;5;E - MATERIAIS DE ESCRITÓRIO E OUTROS MATERIAIS DE CONSUMO;619.9;Mai;MAT. ESCRITORIO E OUTROS
LUIZ CLAUDIO MARCOLINO;5;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);3000.0;Mai;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;5;F - SERVIÇOS TÉCNICOS PROFISSIONAIS (CONSULTORIA, PESQUISAS ETC);4000.0;Mai;CONSULTORIA/PESQUISA ETC
LUIZ CLAUDIO MARCOLINO;5;H - SERV.UTIL.PÚBLICA (TELEF.MÓVEL/FIXA, ENERGIA, ÁGUA, GÁS ETC);311.41;Mai;TELEF/MOVEL/FIXA, ENERGIA, ÁGUA...
LUIZ CLAUDIO MARCOLINO;5;I - HOSPEDAGEM, ALIMENTAÇÃO E DESPESAS DE LOCOMOÇÃO;7402.72;Mai;HOSPEDAGEM/ALIMENTACAO
